	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.30835549297	461.666666667	303.0	1.95388
WT8	5.07563522238	360.11627907	245.0	1.85627
KO2	6.20478660653	526.52173913	324.0	2.12846
KO5	6.08321271968	445.615384615	306.0	2.08032
WT1	5.47566034757	473.153846154	287.0	1.97915
WT2	5.97136026352	459.62	312.0	2.16872
WT4	6.02657142906	488.018518519	323.0	1.99676
KO7	5.96112586241	428.133333333	285.0	1.64748
KO3	4.89917777853	403.790697674	254.0	2.00884
WT6	5.75309287696	383.12	276.0	1.74949
KO9	6.01580649153	498.459459459	289.0	1.86692
WT3	5.99640568383	547.617647059	301.0	2.03433
KO1	5.81381214506	454.558823529	275.0	1.95742
KO4	5.92576601186	465.651162791	294.0	2.08835
WT5	5.70072130886	388.97826087	277.0	1.74144
KO8	5.94236858678	429.558139535	285.0	1.89127
OE6	5.73301120312	443.9375	260.0	1.89482
OE5	5.85199838907	356.306122449	269.0	1.84625
WT7	6.11233174222	448.8	298.0	1.98318
OE7	5.62532685063	349.133333333	252.0	1.86523
WT9	5.55532291482	400.4	272.0	2.22
OE1	5.86813065995	475.636363636	270.0	1.96222
OE9	5.86665473886	381.825	263.0	1.55395
