	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.23471267426	390.428571429	249.0	1.89249
WT8	5.01990161299	305.885714286	199.0	1.31936
KO2	6.10585443484	481.677419355	259.0	1.91832
KO5	6.01751452093	427.666666667	246.0	1.89395
OE2	5.65811332085	393.657894737	233.0	2.04245
WT1	5.35428736365	308.078431373	226.0	1.80924
WT2	5.9140547005	431.777777778	256.0	1.93704
WT4	5.96230728501	432.893617021	268.0	1.83244
KO7	5.95147096992	420.875	257.0	2.04374
KO3	4.7056215684	312.675675676	202.0	1.90627
WT6	5.70568946302	356.162790698	234.0	1.72725
OE4	5.72392073058	364.486486486	228.0	1.91778
KO9	5.97575111488	385.588235294	240.0	1.80163
WT3	6.04389016986	485.322580645	255.0	2.09843
KO1	5.74278999299	359.071428571	234.0	1.86879
KO4	5.89612913844	330.196078431	237.0	1.91515
WT5	5.52357947698	339.363636364	218.0	1.91044
KO8	5.815279904	360.303030303	225.0	1.8708
OE6	5.66274037302	290.375	216.0	1.7809
OE5	5.82498819766	365.303030303	230.0	1.52545
WT7	6.00051810888	397.5	243.0	1.87139
OE7	5.61948761466	295.25	203.0	1.93174
WT9	5.67571196413	401.657894737	241.0	1.80986
OE1	5.88581189757	372.588235294	227.0	1.87704
OE8	5.8941605795	314.228571429	217.0	1.6577
OE9	5.85843419744	305.024390244	220.0	1.83535
OE3	5.48520311762	310.529411765	208.0	1.77602
