	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27159986273	404.588235294	259.0	1.84842
WT8	5.00199014025	330.277777778	214.0	1.86372
KO2	6.03826772901	421.538461538	265.0	2.08049
KO5	6.08582750564	538.12	262.0	1.93152
OE2	5.67306082852	370.477272727	244.0	1.95306
WT1	5.35642480265	348.133333333	251.0	1.96561
WT2	6.00963129254	447.217391304	292.0	2.25103
WT4	5.96490506649	431.227272727	277.0	1.9975
KO7	5.92926083353	373.765957447	262.0	1.96833
KO3	4.77227367152	287.608695652	210.0	1.66556
WT6	5.7197828207	374.234042553	249.0	1.86794
KO9	5.96609404716	417.5	257.0	1.88381
WT3	5.94570835896	423.87804878	264.0	2.06992
KO1	5.82864356829	435.777777778	260.0	2.07777
KO4	5.82494927031	367.871794872	246.0	1.96553
WT5	5.56920413793	380.588235294	235.0	1.87189
KO8	5.89898816066	385.325	254.0	1.89372
OE6	5.67743772102	337.333333333	230.0	1.76241
OE5	5.83830682533	348.243243243	240.0	1.78737
WT7	6.19941109799	410.222222222	277.0	1.99082
OE7	5.62260133257	298.957446809	223.0	1.83097
WT9	5.4571033079	392.15	245.0	1.8933
OE1	5.80750497431	402.15625	238.0	1.92543
OE8	5.93085350416	320.0	237.0	1.90166
OE9	5.79532294135	346.275	237.0	1.92898
