	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.21276537801	304.9	207.0	1.77907
WT8	5.04767967625	224.0	157.0	1.41236
KO2	6.05423606992	294.717948718	201.0	1.84073
KO5	6.03136999931	286.25	194.0	1.63696
OE2	5.67960901667	319.032258065	184.0	1.75266
WT1	5.32111389161	272.023255814	189.0	1.87238
WT2	5.78835427098	278.0	195.0	1.95167
WT4	5.90762263262	421.214285714	211.0	1.82437
KO7	5.71290745317	280.636363636	180.0	1.37455
KO3	4.72023420365	289.625	170.0	1.59479
WT6	5.65381229782	308.076923077	174.0	1.73338
OE4	5.55172784597	254.75	166.0	1.30381
KO9	5.89634325115	299.5	181.0	1.67213
WT3	5.90195281027	328.571428571	201.0	1.77332
KO1	5.80802751466	314.794117647	197.0	1.96452
KO4	5.80948318717	298.757575758	188.0	1.81937
WT5	5.61986578897	355.37037037	190.0	1.66131
KO8	5.70772226439	276.870967742	180.0	1.64644
OE6	5.64670504686	395.555555556	178.0	1.55402
OE5	5.70974798171	277.12	172.0	1.7125
WT7	5.91376343448	301.333333333	195.0	1.79985
OE7	5.65326258468	330.0	172.0	1.83322
WT9	5.55466778363	283.529411765	181.0	1.63427
OE1	5.79274333623	282.7	180.0	1.83547
OE8	5.8796900515	305.625	186.0	1.74171
OE9	5.69204113752	239.090909091	168.0	1.46357
OE3	5.47198349744	249.285714286	170.0	1.70918
