	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35487947506	575.333333333	356.0	2.09298
WT8	5.13276352593	410.976744186	284.0	1.91083
KO2	6.1799502922	576.722222222	367.0	2.23508
KO5	6.21062722252	517.285714286	354.0	2.10821
WT1	5.42324279328	477.882352941	321.0	2.1767
WT2	6.00789193436	521.555555556	359.0	2.20648
WT4	6.09762411456	525.508196721	366.0	2.06375
KO7	5.98064670249	523.765957447	337.0	2.21763
KO3	4.78335233798	422.02173913	282.0	2.03653
WT6	5.82657809059	473.217391304	318.0	1.83741
KO9	6.06866942254	456.448979592	325.0	2.18056
WT3	6.00012138616	496.466666667	327.0	2.27155
KO1	5.86392814425	505.622222222	325.0	2.01902
KO4	5.99808584631	474.352941176	332.0	2.06463
WT5	5.62253149844	420.333333333	299.0	2.01307
KO8	5.97740935923	510.957446809	327.0	2.10958
WT7	6.14460176727	476.75	328.0	2.00685
OE7	5.67976314001	393.0	288.0	2.02457
WT9	5.54743202987	462.630434783	310.0	1.94145
OE9	5.87438364701	440.56097561	297.0	1.97365
