	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36403349583	611.471698113	409.0	2.12296
WT8	5.13936732858	500.58490566	352.0	2.05798
KO2	6.24630911838	572.042857143	427.0	2.31075
KO5	6.16186806376	556.153846154	417.0	2.06437
WT1	5.47634041576	510.246575342	390.0	2.22625
WT2	6.06783938557	559.459016393	422.0	2.28059
WT4	6.0868552197	643.918032787	438.0	2.10773
KO7	6.01040485336	553.042857143	408.0	2.26319
KO3	4.89236100799	465.161290323	350.0	2.22869
WT6	5.86337473752	549.882352941	388.0	2.0356
KO9	6.10229119721	533.472727273	388.0	2.08314
WT3	6.08722757498	581.567164179	417.0	2.29288
KO1	5.88693946976	539.230769231	398.0	2.28535
KO4	6.02110510253	592.529411765	399.0	2.06493
WT5	5.67091301642	503.375	362.0	2.16099
KO8	5.9912023759	552.559322034	390.0	2.15897
WT7	6.23662436112	701.553571429	442.0	2.27918
WT9	5.60587400172	548.238095238	396.0	2.03432
