	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40783450247	582.52173913	371.0	2.09349
WT8	5.05290281506	467.318181818	294.0	1.98924
KO2	6.21740317572	600.482142857	379.0	2.22052
KO5	6.15932722661	619.333333333	359.0	2.10499
WT1	5.43219375609	581.783783784	330.0	2.14985
WT2	6.00422246384	590.411764706	380.0	2.27188
WT4	6.01545623144	551.181818182	375.0	2.02667
KO7	5.96442623639	501.87755102	336.0	2.10685
KO3	4.9203775783	406.105263158	299.0	2.09434
WT6	5.84503608409	450.0	335.0	1.91961
KO9	6.0957204466	497.442307692	346.0	2.23619
WT3	6.00954868544	516.982758621	354.0	2.257
KO1	5.88420370217	480.833333333	335.0	2.22364
KO4	5.94676818721	449.181818182	330.0	2.12346
WT5	5.55372792025	423.918367347	306.0	2.13858
KO8	5.91576201197	564.520833333	344.0	1.92802
WT7	6.16232037272	560.133333333	347.0	2.01131
OE7	5.71439804661	408.0	301.0	2.02501
WT9	5.59981581637	506.20754717	333.0	2.03495
