	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.21530072905	310.384615385	221.0	1.87722
WT8	5.07228976317	366.076923077	187.0	1.66024
KO2	6.17069139798	396.0	240.0	1.86023
KO5	6.08585719762	292.081081081	213.0	1.59917
OE2	5.62307575934	346.5	197.0	1.72931
WT1	5.1821674165	364.551724138	204.0	1.97616
WT2	5.84488142509	394.333333333	226.0	1.97474
WT4	5.91895717404	379.738095238	237.0	1.9346
KO7	5.82775075097	337.317073171	219.0	1.63119
KO3	4.69313020625	295.5	171.0	1.35425
WT6	5.69041458033	386.941176471	217.0	1.47118
OE4	5.73612468087	303.525	210.0	1.84283
KO9	6.07508875822	404.941176471	235.0	2.00768
WT3	5.99062324195	359.941176471	223.0	1.94962
KO1	5.7264220817	312.5625	201.0	1.75718
KO4	5.90418778851	356.558139535	232.0	1.77681
WT5	5.54230956033	298.25	191.0	1.83412
KO8	5.91530479187	352.976744186	226.0	1.74509
OE6	5.66840403658	279.8	194.0	1.73384
OE5	5.80873245445	368.322580645	215.0	1.72445
WT7	6.03520449851	429.25	235.0	1.70171
OE7	5.68131166121	281.157894737	198.0	1.5577
WT9	5.57395971701	390.21875	213.0	1.7723
OE1	5.88076719611	330.117647059	207.0	1.85822
OE8	5.77081011189	301.0	199.0	1.78865
OE9	5.78390985663	270.075	195.0	1.53692
OE3	5.4575991107	269.6	182.0	1.43085
