	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.13646943179	267.24	165.0	1.68629
WT8	5.02224946365	242.076923077	141.0	1.60858
KO2	5.76505129203	266.541666667	154.0	1.71146
KO5	5.94280140952	309.5	173.0	1.54108
OE2	5.59618697556	236.285714286	145.0	1.66849
WT1	5.12053071183	255.541666667	143.0	1.36954
WT2	5.73997009252	264.896551724	164.0	1.69341
WT4	5.84098001537	261.972972973	170.0	1.73205
KO7	5.73388701939	303.956521739	156.0	1.28077
KO3	4.5973281295	283.588235294	129.0	1.14129
WT6	5.59467086993	344.368421053	152.0	1.2259
OE4	5.61004633189	277.538461538	156.0	1.20159
KO9	5.72519518034	300.272727273	153.0	1.71307
WT3	5.8843363197	287.0	164.0	1.77697
KO1	5.60074937848	350.4	159.0	1.91913
KO4	5.71405608227	229.65625	152.0	1.75165
WT5	5.45503516406	248.107142857	149.0	1.45336
KO8	5.59020600562	205.333333333	132.0	1.58293
OE6	5.50957591001	238.6	142.0	1.15798
OE5	5.49738852207	208.75	135.0	1.0754
WT7	5.96099229806	249.025641026	168.0	1.66387
OE7	5.57690464068	255.5	146.0	1.61362
WT9	5.19727374387	262.517241379	148.0	1.76493
OE1	5.65628217045	266.772727273	144.0	1.54093
OE8	5.7538983044	232.833333333	150.0	1.30168
OE9	5.66741043279	293.052631579	147.0	1.23275
OE3	5.32714451702	199.176470588	138.0	1.50434
