	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.19113512309	257.727272727	198.0	1.78573
WT8	5.00881658087	359.0	164.0	1.23665
KO2	6.04207388141	410.0	208.0	1.98179
KO5	6.03779403143	318.75	205.0	1.75242
OE2	5.58578125108	264.333333333	167.0	1.89356
WT1	5.14957341062	316.25	171.0	1.70275
WT2	5.70471470193	326.555555556	188.0	1.95917
WT4	5.92999464942	415.965517241	213.0	1.9209
KO7	5.79828956325	318.607142857	185.0	1.51064
KO3	4.67512961082	241.823529412	158.0	1.62797
WT6	5.72813585835	330.533333333	191.0	1.70939
OE4	5.73655498679	336.615384615	186.0	1.5993
KO9	5.91222245088	274.405405405	189.0	1.89626
WT3	5.93544759135	369.888888889	201.0	1.88554
KO1	5.68225944003	296.037037037	179.0	1.60047
KO4	5.82846448488	295.052631579	192.0	1.81147
WT5	5.49342098467	246.076923077	173.0	1.68952
KO8	5.7618334831	312.730769231	185.0	1.75059
OE6	5.66066334172	267.464285714	171.0	1.45751
OE5	5.71810940762	290.34375	184.0	1.30326
WT7	6.01260705374	340.6	198.0	1.69123
OE7	5.66357337753	259.026315789	180.0	1.51914
WT9	5.5481373838	296.763157895	189.0	1.57589
OE1	5.78525820645	301.206896552	181.0	1.81537
OE8	5.8317557318	345.2	185.0	1.83257
OE9	5.71093947663	328.615384615	178.0	1.34304
OE3	5.44503193551	268.896551724	168.0	1.69772
