	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38839079702	566.064516129	400.0	2.11562
WT8	5.16910678639	484.882352941	328.0	1.92635
KO2	6.25890074856	551.405797101	398.0	2.21339
KO5	6.18091889984	505.015873016	382.0	2.11569
WT1	5.47719441309	491.405797101	368.0	2.1825
WT2	6.04587453555	548.064516129	400.0	2.31571
WT4	6.09536780997	619.1	415.0	2.10829
KO7	6.03760513224	585.245283019	380.0	2.06306
KO3	4.85310179794	412.019230769	311.0	2.18479
WT6	5.83082702707	465.109090909	348.0	1.8297
KO9	6.14355947234	551.428571429	388.0	2.25082
WT3	6.0720001746	517.118644068	375.0	2.19625
KO1	5.85589578086	494.566037736	353.0	2.16504
KO4	5.98312328652	533.411764706	369.0	2.15206
WT5	5.64876699622	452.234042553	327.0	2.01954
KO8	5.96273173269	516.555555556	354.0	2.15905
WT7	6.20421231079	556.055555556	381.0	2.2127
WT9	5.62948278872	507.4375	364.0	1.97879
