	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27276084179	416.5	253.0	1.92596
WT8	4.99044991019	342.8	207.0	1.7978
KO2	6.1254627076	474.108108108	268.0	1.99883
KO5	5.95695967412	489.193548387	255.0	1.70463
OE2	5.75488946348	397.794117647	231.0	1.92818
WT1	5.33730338887	410.516129032	231.0	1.97415
WT2	5.88199414284	416.538461538	260.0	2.16099
WT4	5.92157601615	391.285714286	247.0	1.95014
KO7	5.87535820336	313.071428571	224.0	1.91549
KO3	4.95381074341	330.0	216.0	1.9149
WT6	5.74829792523	351.285714286	221.0	1.42707
OE4	5.73377912695	383.5	229.0	1.93422
KO9	6.02420277242	357.166666667	244.0	1.85865
WT3	5.93328339567	361.837837838	236.0	1.99506
KO1	5.80170576674	303.375	229.0	1.79578
KO4	5.8414509085	402.028571429	240.0	2.0355
WT5	5.57859034148	361.487179487	232.0	1.44932
KO8	5.82326940973	335.0	219.0	1.70384
OE6	5.78304875047	331.2	215.0	1.73286
OE5	5.84240001336	315.0	228.0	1.801
WT7	6.12371648307	451.972972973	259.0	1.88997
OE7	5.62739575948	335.15625	210.0	1.87933
WT9	5.51295551314	416.363636364	228.0	1.85545
OE1	5.82352962211	355.037037037	210.0	1.85898
OE8	5.88440236569	337.176470588	222.0	1.40049
OE9	5.82555806414	389.0	224.0	1.91732
OE3	5.51096232727	337.6	210.0	1.80409
