	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38707992691	548.681818182	397.0	2.27036
WT8	5.1428511071	453.018518519	323.0	1.9224
KO2	6.23055940936	551.084507042	402.0	2.25768
KO5	6.18679097764	595.52173913	384.0	2.15027
WT1	5.46389035987	504.833333333	359.0	2.1824
WT2	6.01579806054	519.466666667	384.0	2.28741
WT4	6.04232599112	600.058823529	413.0	2.06257
KO7	6.01351022867	548.803571429	380.0	2.25608
KO3	4.91912430743	511.9	331.0	2.11906
WT6	5.82906961187	492.444444444	358.0	2.05513
KO9	6.07790100606	509.58490566	361.0	1.99998
WT3	6.08537379155	540.620689655	380.0	2.31489
KO1	5.88475323413	515.109090909	365.0	2.2384
KO4	6.04722543545	507.482758621	376.0	2.26343
WT5	5.67322874794	513.553191489	346.0	2.1156
KO8	5.98820486698	512.773584906	357.0	2.09295
WT7	6.17709244738	576.372881356	392.0	2.08031
WT9	5.58621156302	528.20754717	355.0	1.95837
