	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38090372067	596.2	409.0	2.24927
WT8	5.1488384149	489.518518519	346.0	2.01439
KO2	6.21182030232	654.8125	433.0	2.27932
KO5	6.17359811152	620.553571429	421.0	2.21325
WT1	5.47842707914	509.046153846	384.0	2.27001
WT2	5.99650702084	587.758064516	424.0	2.31773
WT4	6.06876202001	618.054054054	444.0	2.15163
KO7	6.03089063098	552.898305085	395.0	2.17425
KO3	4.89220863228	522.166666667	360.0	2.09624
WT6	5.89251314749	533.166666667	385.0	1.98845
KO9	6.18806169204	499.1	386.0	2.22863
WT3	6.0816610452	564.421875	408.0	2.35173
KO1	5.90135140698	543.693548387	389.0	2.23428
KO4	6.06140617778	561.559322034	399.0	2.26441
WT5	5.68239321255	483.388888889	362.0	2.24038
KO8	5.97141181088	570.06	381.0	2.10835
WT7	6.19532405116	610.655737705	415.0	2.12427
WT9	5.59500586859	565.352941176	380.0	2.23428
