	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.4228118513	671.0	431.0	2.09298
WT8	5.1499293743	477.8125	334.0	1.99162
KO2	6.20479172516	627.873015873	431.0	2.30149
KO5	6.16388819079	547.444444444	406.0	2.19129
WT1	5.54800914444	567.051724138	392.0	2.22635
WT2	6.01817110696	580.405797101	427.0	2.33011
WT4	6.03774044922	591.633802817	430.0	2.11719
KO7	6.02143258239	509.362068966	380.0	2.21677
KO3	4.86996871518	642.027777778	348.0	2.27159
WT6	5.80728674155	592.8	384.0	2.16545
KO9	6.06029940963	590.109090909	395.0	2.25004
WT3	6.08275372449	568.158730159	407.0	2.32913
KO1	5.906591	491.942857143	383.0	2.15791
KO4	6.043550308	550.948275862	395.0	2.30726
WT5	5.66823003718	541.282608696	359.0	2.20416
KO8	5.94004183032	565.25	374.0	2.00666
WT7	6.23713207505	616.448275862	408.0	2.07728
WT9	5.58118821878	502.016129032	375.0	2.2413
