	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.03912677717	266.689655172	181.0	1.73448
WT8	4.88229314431	293.6	166.0	1.87166
KO2	6.01923622673	365.551724138	205.0	1.84057
KO5	5.99643173961	339.941176471	203.0	1.77156
OE2	5.64643543186	313.848484848	187.0	1.8705
WT1	5.2579632374	349.115384615	181.0	1.90312
WT2	5.78802989776	373.5	213.0	1.81173
WT4	5.92627335972	330.027777778	206.0	1.83754
KO7	5.7016587043	283.34375	177.0	1.8083
KO3	4.89137624655	399.875	181.0	1.8487
WT6	5.67666996731	321.032258065	186.0	1.69751
OE4	5.53225613959	333.724137931	183.0	1.65311
KO9	5.87235219706	274.387096774	180.0	1.88186
WT3	5.88971438541	408.0	202.0	1.86315
KO1	5.71918638548	319.034482759	184.0	1.83676
KO4	5.93444530545	390.935483871	208.0	1.8274
WT5	5.44738310543	327.5	178.0	1.61577
KO8	5.83562695388	256.682926829	189.0	1.2915
OE6	5.66694279983	274.551724138	171.0	1.73378
OE5	5.76914002391	340.096774194	193.0	1.85233
WT7	5.90753110406	296.451612903	184.0	1.75166
OE7	5.48529706615	272.130434783	161.0	1.505
WT9	5.42456401617	360.25	187.0	1.77969
OE1	5.72857419818	266.363636364	173.0	1.47279
OE8	5.78110084252	253.617647059	172.0	1.6303
OE9	5.79762939009	300.344827586	183.0	1.66621
OE3	5.39414669862	268.12	163.0	1.339
