	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.28835600611	358.279069767	250.0	1.93813
WT8	5.01052694426	353.724137931	203.0	1.66152
KO2	6.13277246043	340.06122449	247.0	1.93177
KO5	6.06928764086	396.085714286	246.0	1.88682
OE2	5.76373415283	368.731707317	233.0	1.89167
WT1	5.49691631685	385.916666667	240.0	2.04914
WT2	5.97120355853	405.272727273	264.0	2.06202
WT4	5.84637085842	409.657894737	249.0	2.03751
KO7	5.81634371336	324.294117647	233.0	1.89401
KO3	4.77187965157	280.0	195.0	1.62893
WT6	5.7477391022	357.170731707	234.0	1.44498
OE4	5.76428807523	401.085714286	236.0	1.95691
KO9	5.96894840523	328.02173913	239.0	2.02295
WT3	5.93372954658	491.3125	253.0	2.09379
KO1	5.95209976848	395.902439024	247.0	1.9126
KO4	5.85428907449	341.609756098	235.0	1.83281
WT5	5.550028091	372.193548387	222.0	2.02131
KO8	5.85486239083	352.193548387	223.0	1.77291
OE6	5.65100647513	358.794117647	219.0	1.84407
OE5	5.78457692177	323.121212121	220.0	1.82257
WT7	6.02305348811	361.857142857	244.0	1.94885
OE7	5.56177192297	331.117647059	208.0	1.76337
WT9	5.60624509673	339.019607843	240.0	1.89759
OE1	5.88127486134	325.0	220.0	1.90155
OE8	5.93256901122	298.073170732	221.0	1.86908
OE9	5.87250333438	324.736842105	224.0	1.85767
OE3	5.49850586514	299.25	210.0	1.75425
