	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38025627875	536.608108108	407.0	2.06531
WT8	5.17741554368	448.956521739	321.0	1.99174
KO2	6.18222342903	590.068493151	418.0	2.21309
KO5	6.22073569255	583.767857143	405.0	2.15107
WT1	5.50676298646	470.791044776	366.0	2.26969
WT2	6.02778439567	696.458333333	418.0	2.29311
WT4	6.02062013325	625.741935484	418.0	2.17365
KO7	5.99295793557	620.204081633	386.0	2.28585
KO3	4.93338465243	467.8	325.0	2.12162
WT6	5.84480990963	550.677966102	381.0	1.99179
KO9	6.11945151276	508.630434783	356.0	2.04695
WT3	6.07352688667	554.5	387.0	2.29355
KO1	5.87121377767	612.272727273	375.0	2.24091
KO4	6.00062340244	505.019230769	370.0	2.10878
WT5	5.65476625634	513.782608696	348.0	2.13013
KO8	5.96830811787	478.1875	351.0	2.18281
WT7	6.16037813732	643.875	392.0	2.25657
WT9	5.61060661276	552.517241379	375.0	2.02044
