	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40323404627	551.052631579	390.0	2.19908
WT8	5.18232426139	486.5	329.0	2.01115
KO2	6.19707944183	568.352941176	383.0	2.27841
KO5	6.14155216804	533.132075472	370.0	2.18137
WT1	5.45487750903	504.385964912	355.0	2.15726
WT2	6.02311310892	571.064516129	405.0	2.17401
WT4	6.050882888	567.04109589	416.0	2.12971
KO7	6.01900554406	538.12244898	367.0	2.18095
KO3	4.86056644374	464.0	324.0	2.00175
WT6	5.83737892202	467.703125	358.0	2.01334
KO9	6.14753299996	560.058823529	372.0	2.04682
WT3	6.07941851818	501.09375	380.0	2.24911
KO1	5.8883987794	512.105263158	365.0	2.26319
KO4	6.07897785769	533.277777778	378.0	2.30804
WT5	5.63373738027	498.279069767	335.0	2.1384
KO8	5.9781744405	588.5	359.0	2.08536
WT7	6.18829621471	512.158730159	377.0	2.05796
WT9	5.56991750803	524.214285714	373.0	2.25612
