	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.24674732359	422.923076923	272.0	1.93126
WT8	5.03459560362	366.59375	215.0	1.75117
KO2	6.24136328532	521.621621622	295.0	2.06139
KO5	6.06277533427	427.8	277.0	1.83006
OE2	5.71635749556	379.731707317	244.0	2.06486
WT1	5.44795164592	358.0	257.0	2.16891
WT2	6.0034787877	486.684210526	286.0	2.11395
WT4	6.05384635745	496.5	297.0	2.05815
KO7	5.92718202934	433.166666667	266.0	1.64075
KO3	4.86883571143	365.25	229.0	2.00204
WT6	5.80498944018	442.083333333	260.0	1.70491
KO9	5.92338838917	408.896551724	245.0	1.60483
WT3	6.00504067404	525.578947368	284.0	2.14883
KO1	5.80717858275	404.153846154	256.0	1.92204
KO4	5.95271054822	379.386363636	260.0	2.04661
WT5	5.60251931896	420.65	251.0	2.10001
KO8	5.84811335364	365.772727273	251.0	1.82967
OE6	5.69876527394	358.558823529	230.0	1.86622
OE5	5.81547476581	424.964285714	241.0	1.8008
WT7	6.02879212569	418.763157895	261.0	1.81552
OE7	5.63855002163	308.75	229.0	1.93504
WT9	5.5412460709	457.146341463	262.0	1.86832
OE1	5.83629067522	478.107142857	244.0	1.9029
OE8	5.92043054775	342.052631579	239.0	1.86648
OE9	5.78968058672	354.195652174	240.0	1.88594
