	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.42538036194	572.8125	373.0	2.09186
WT8	5.15789145607	436.1875	302.0	1.9767
KO2	6.19303559574	589.559322034	382.0	2.10129
KO5	6.16580658999	497.981132075	361.0	2.03509
WT1	5.44530842471	493.52	341.0	2.18259
WT2	6.03571499888	530.089552239	389.0	2.24867
WT4	6.04703004158	600.892857143	385.0	2.12971
KO7	5.98778008003	453.0	340.0	2.20422
KO3	4.85033192046	478.073170732	301.0	2.05786
WT6	5.82887174857	451.703125	342.0	1.98814
KO9	6.05526065599	512.222222222	340.0	1.9918
WT3	6.01654568651	616.976744186	364.0	2.31461
KO1	5.87103182157	502.358490566	349.0	2.07153
KO4	5.94096162582	530.055555556	355.0	2.29345
WT5	5.62037610518	429.053571429	322.0	1.98191
KO8	5.99575307632	533.446808511	341.0	1.99864
WT7	6.14190444831	559.212765957	361.0	2.04315
WT9	5.57736677737	462.0	341.0	2.14577
