	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3350422642	475.06	337.0	2.01844
WT8	5.10209305044	510.675675676	291.0	1.98894
KO2	6.16238323105	537.918367347	345.0	2.01044
KO5	6.16427459665	509.458333333	348.0	2.02344
WT1	5.36189035557	523.459459459	314.0	2.18191
WT2	5.93019170787	504.714285714	344.0	2.21342
WT4	6.0545209794	527.288135593	360.0	2.11753
KO7	5.97921345775	459.0	314.0	1.86204
KO3	4.81331686789	402.418604651	273.0	1.86195
WT6	5.86955032183	456.018518519	326.0	2.16867
KO9	6.10883543369	574.0	339.0	1.92773
WT3	6.02837410625	520.788461538	339.0	2.24135
KO1	5.89339208976	433.113207547	320.0	2.05677
KO4	5.92420389203	464.222222222	316.0	2.28606
WT5	5.59787154911	388.117647059	293.0	2.04144
KO8	5.91016092175	560.285714286	317.0	2.07619
WT7	6.15496866242	498.491803279	348.0	2.22113
OE7	5.70007038751	388.0	287.0	1.91005
WT9	5.5385309006	472.163265306	314.0	1.91041
OE9	5.87824129369	404.5	292.0	1.97351
