	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39477489726	687.721311475	455.0	2.15985
WT8	5.14155241038	465.942857143	369.0	2.01409
KO2	6.27596114721	593.0	452.0	2.14623
KO5	6.17303264276	577.276315789	438.0	2.24159
WT1	5.46871158642	576.362068966	411.0	2.21926
WT2	6.04841323141	688.380952381	471.0	2.35203
WT4	6.12470839862	716.279411765	482.0	2.15217
KO7	6.01564802865	570.692307692	421.0	2.28461
KO3	4.86547686715	560.6	376.0	2.04484
WT6	5.88546408676	520.0	415.0	2.10205
KO9	6.11971780698	589.660377358	419.0	2.31723
WT3	6.09099788321	556.558441558	432.0	2.35187
KO1	5.927256159	635.684210526	429.0	2.28549
KO4	6.02197305616	577.467741935	425.0	2.26386
WT5	5.66556872014	600.52173913	389.0	2.19679
KO8	5.95528451046	607.25862069	412.0	2.15168
WT7	6.21632799338	684.610169492	444.0	2.14625
WT9	5.59298827873	548.328125	407.0	2.26274
