	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38464618723	533.147058824	406.0	2.11547
WT8	5.14968695923	507.882352941	346.0	2.01355
KO2	6.24538109529	625.862068966	428.0	2.23599
KO5	6.19747615485	544.733333333	415.0	2.04432
WT1	5.45447032573	548.842105263	383.0	2.19441
WT2	6.0197285904	585.904761905	427.0	2.31571
WT4	6.07400932694	605.012658228	444.0	2.15231
KO7	6.01753128591	493.692307692	382.0	2.02756
KO3	4.83816925525	504.25	343.0	2.18487
WT6	5.87798221602	557.018518519	392.0	2.02088
KO9	6.04833074686	488.217391304	383.0	2.18304
WT3	6.05876703022	568.615384615	408.0	2.33749
KO1	5.90751656535	610.0	391.0	2.23851
KO4	6.01798495088	573.125	410.0	2.18231
WT5	5.69315760528	470.25	361.0	2.17391
KO8	5.97488483205	536.0	391.0	2.17365
WT7	6.24984890257	590.130434783	426.0	2.23411
WT9	5.59798778495	554.22	376.0	2.05772
