	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31777644214	517.5	350.0	2.15492
WT8	5.0407549223	367.666666667	276.0	1.7724
KO2	6.23631959392	550.522727273	348.0	2.16494
KO5	6.08623311293	517.466666667	334.0	1.99076
WT1	5.48102216754	501.404255319	323.0	2.11327
WT2	5.95493568624	503.37254902	344.0	2.24932
WT4	6.07004355411	708.069767442	374.0	2.07304
KO7	6.03544885425	532.642857143	333.0	2.00519
KO3	4.93153315368	399.056603774	288.0	2.10331
WT6	5.81154462016	467.725490196	323.0	1.9322
KO9	6.06671471379	500.076923077	317.0	2.17304
WT3	6.05830655522	494.358490566	341.0	2.28485
KO1	5.87694793366	485.0	315.0	2.22572
KO4	5.96024809593	476.25	325.0	2.03548
WT5	5.6444636531	394.019607843	295.0	1.98268
KO8	5.94902186103	416.583333333	305.0	2.17534
WT7	6.12744635894	569.9	337.0	2.16909
OE7	5.72105855114	383.0	286.0	2.02485
WT9	5.55563266061	430.267857143	307.0	2.06088
OE9	5.87355838566	414.170731707	291.0	1.96099
