	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.16631629605	297.037037037	171.0	1.50396
WT8	4.96182474127	234.541666667	131.0	1.63299
KO2	6.01691968361	318.956521739	171.0	1.79677
KO5	5.82183645879	272.0	167.0	1.63652
OE2	5.4342172748	214.217391304	132.0	1.28287
WT1	5.26355846553	320.136363636	154.0	1.36426
WT2	5.79329039745	289.24	166.0	1.85806
WT4	5.7513816448	295.111111111	166.0	1.76914
KO7	5.69700988673	283.615384615	159.0	1.60872
KO3	4.55968240849	195.65	113.0	1.47298
WT6	5.70407238928	244.129032258	157.0	1.15636
OE4	5.59953898024	250.037037037	150.0	1.70139
KO9	5.8203980469	225.162162162	158.0	1.65746
WT3	5.8511100634	280.451612903	168.0	1.81958
KO1	5.57521930854	241.037037037	149.0	1.65629
KO4	5.77122218695	269.774193548	160.0	1.6417
WT5	5.33673130748	289.157894737	147.0	1.36451
KO8	5.69830555207	376.619047619	164.0	1.54834
OE6	5.54503914183	336.285714286	154.0	1.58527
OE5	5.71672529463	237.545454545	143.0	1.3056
WT7	5.82410418016	291.111111111	162.0	1.7154
OE7	5.60306654633	230.285714286	151.0	1.65815
WT9	5.33710615008	237.285714286	146.0	1.71642
OE1	5.70770022591	223.677419355	148.0	1.29314
OE8	5.78198474484	220.285714286	146.0	1.09886
OE9	5.72020580605	310.052631579	152.0	1.59457
OE3	5.49468806927	254.04	146.0	1.24879
