	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34444534718	431.518518519	308.0	1.93091
WT8	5.05152969456	386.0	246.0	1.70458
KO2	6.16173879232	427.326086957	297.0	2.16399
KO5	6.0591306101	414.288461538	299.0	2.04295
WT1	5.44921867303	460.8	280.0	2.17359
WT2	5.99633837634	481.285714286	318.0	1.99801
WT4	6.08160559434	451.172413793	326.0	2.03769
KO7	5.92745214188	507.40625	288.0	1.56354
KO3	4.82755942508	353.466666667	250.0	1.79984
WT6	5.84482196764	425.27027027	272.0	1.78532
KO9	6.14352225744	403.0	296.0	1.87479
WT3	5.98486251434	450.217391304	295.0	2.18208
KO1	5.88829364989	435.375	294.0	2.04353
KO4	5.87097050105	416.5	287.0	2.22628
WT5	5.66667530423	376.608695652	269.0	2.02241
KO8	5.83610605937	503.222222222	273.0	2.0911
OE6	5.75405358509	381.731707317	261.0	1.89452
OE5	5.85794009864	389.275	268.0	1.89005
WT7	6.13891387016	511.552631579	301.0	1.99723
OE7	5.69528091875	440.6	263.0	2.0028
WT9	5.56114449724	399.282608696	276.0	1.89631
OE1	5.87791251969	450.823529412	268.0	1.96222
OE9	5.82548904998	335.346938776	259.0	1.96083
