	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38457682973	490.158730159	373.0	2.13758
WT8	5.17046162355	457.666666667	320.0	1.99205
KO2	6.20822346021	489.338235294	379.0	2.18986
KO5	6.18715082046	609.5	383.0	2.21798
WT1	5.42066003606	491.625	351.0	2.25006
WT2	5.97215001017	564.353846154	397.0	2.24279
WT4	6.06749255948	561.205479452	404.0	2.08583
KO7	6.0192796234	617.568181818	377.0	2.24896
KO3	4.8999274043	476.333333333	315.0	2.11842
WT6	5.84929976178	520.651162791	349.0	2.16882
KO9	6.09379553528	460.188679245	345.0	2.17746
WT3	6.08010400686	590.928571429	386.0	2.27094
KO1	5.85964188437	524.132075472	356.0	2.22651
KO4	6.06542877244	497.944444444	359.0	2.22744
WT5	5.65894005087	478.872340426	332.0	2.1312
KO8	5.88610300997	489.226415094	343.0	2.24873
WT7	6.18982668295	560.517241379	383.0	2.05706
WT9	5.55259596083	510.960784314	344.0	2.01432
