	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39391603701	601.084745763	404.0	2.10109
WT8	5.1295200697	440.178571429	319.0	1.97412
KO2	6.24895792693	539.044117647	398.0	2.30127
KO5	6.2033486469	570.358490566	392.0	2.19621
WT1	5.49106795563	541.603448276	369.0	2.13452
WT2	6.01686611201	519.620689655	386.0	2.32483
WT4	6.07815404415	568.383561644	407.0	2.12969
KO7	6.00553308376	591.520833333	371.0	2.0925
KO3	4.8757115497	430.0	317.0	2.17779
WT6	5.83036944841	540.108695652	355.0	1.90606
KO9	6.10275081311	517.277777778	362.0	2.24155
WT3	6.07075451548	570.631578947	390.0	2.15178
KO1	5.91154260867	555.631578947	375.0	2.17215
KO4	5.97656373478	504.344262295	369.0	2.17918
WT5	5.67926373968	465.666666667	330.0	2.17494
KO8	5.97744680563	502.75	363.0	2.05455
WT7	6.17646372186	571.6	387.0	2.10981
WT9	5.5907785269	470.234375	353.0	2.05707
