	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.25556404124	374.794117647	235.0	1.88855
WT8	4.98164260136	227.976744186	175.0	1.46891
KO2	6.09381851323	312.228571429	215.0	1.99751
KO5	6.03789312691	359.027777778	227.0	1.88772
OE2	5.72573044125	327.923076923	211.0	1.81592
WT1	5.35149212433	346.75	212.0	1.62541
WT2	5.723768939	339.97826087	228.0	1.86196
WT4	5.88464354399	391.065217391	241.0	1.85114
KO7	5.8281295267	402.607142857	215.0	1.70791
KO3	4.77844606158	307.375	185.0	1.92605
WT6	5.64430701076	307.916666667	204.0	1.43022
OE4	5.70494982307	481.545454545	214.0	1.79906
KO9	5.96808125459	388.181818182	229.0	1.77605
WT3	5.89916997263	386.0	221.0	1.93519
KO1	5.86347819618	373.5	222.0	1.84687
KO4	5.87490484511	361.277777778	221.0	2.00513
WT5	5.45208448835	295.260869565	181.0	1.33809
KO8	5.8274899735	339.027777778	215.0	1.76604
OE6	5.65707369434	268.027027027	191.0	1.69194
OE5	5.77983632419	302.37037037	194.0	1.73891
WT7	6.04157293214	365.216216216	226.0	1.80208
OE7	5.66795417457	302.736842105	202.0	1.59535
WT9	5.50037834896	344.487179487	215.0	2.01601
OE1	5.80836973667	288.756756757	199.0	1.5963
OE8	5.8663459228	315.857142857	214.0	1.86437
OE9	5.78050982853	423.625	209.0	1.65139
OE3	5.48493448413	268.0	191.0	1.79098
