	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.18720780953	332.837209302	229.0	1.88013
WT8	5.05554204125	331.035714286	188.0	1.41346
KO2	6.16898317887	384.125	245.0	1.94157
KO5	6.02154547358	354.923076923	228.0	1.94804
OE2	5.67805850405	329.871794872	208.0	2.07874
WT1	5.27539053072	320.621621622	205.0	1.8187
WT2	5.85493254397	407.285714286	236.0	2.07432
WT4	5.96943836611	382.4	249.0	2.02444
KO7	5.9811914635	369.692307692	227.0	1.89613
KO3	4.83662681186	257.0	182.0	1.41029
WT6	5.66953229611	356.0	204.0	1.76212
OE4	5.70785488584	376.0	211.0	1.81221
KO9	5.86282870911	323.21875	209.0	1.3868
WT3	5.88527337952	349.303030303	214.0	1.99861
KO1	5.7440849341	358.03030303	214.0	1.93891
KO4	5.8484037447	386.375	219.0	2.02021
WT5	5.62881761983	340.837837838	215.0	1.791
KO8	5.84333832626	304.783783784	206.0	1.83273
OE6	5.64693294808	324.12	188.0	1.61566
OE5	5.66634495676	293.676470588	196.0	1.68086
WT7	6.05388241739	383.666666667	232.0	1.83095
OE7	5.60475572464	428.391304348	200.0	1.50606
WT9	5.50755563501	336.323529412	205.0	1.69876
OE1	5.77712341998	375.84	201.0	1.42855
OE8	5.83213783553	252.567567568	191.0	1.71307
OE9	5.7096436571	305.5	187.0	1.39755
OE3	5.49958408475	290.181818182	192.0	1.78525
