	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39378888546	543.234375	404.0	2.15236
WT8	5.13321599082	507.622641509	342.0	1.96785
KO2	6.20233395448	596.892307692	418.0	2.05736
KO5	6.18163167986	633.482142857	412.0	2.01934
WT1	5.45072668023	539.052631579	378.0	2.16092
WT2	6.03736907108	579.590909091	417.0	2.31541
WT4	6.07840017441	638.630769231	433.0	2.15163
KO7	6.05328066281	558.803278689	397.0	2.22014
KO3	4.87730973354	470.468085106	331.0	2.15491
WT6	5.85814635374	536.0	382.0	1.93172
KO9	6.12126915564	490.846153846	381.0	2.03221
WT3	6.098155125	540.571428571	397.0	2.3299
KO1	5.89327870348	523.1	379.0	2.0935
KO4	6.0156641805	646.5	391.0	2.24146
WT5	5.66872536222	454.0	343.0	2.17518
KO8	5.96399293523	557.75	384.0	1.98494
WT7	6.18939379	649.678571429	411.0	2.22065
WT9	5.56078175504	455.693548387	359.0	2.19776
