	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27873227664	462.405405405	279.0	1.94492
WT8	5.05453392601	304.142857143	213.0	1.84062
KO2	6.16236035707	529.454545455	287.0	1.88777
KO5	6.20563016645	386.195652174	272.0	1.84636
OE2	5.71319752834	367.162790698	245.0	2.04025
WT1	5.386062147	388.170731707	255.0	1.95657
WT2	6.00121941211	434.270833333	288.0	1.98415
WT4	5.997566226	448.75	282.0	1.96957
KO7	5.89920305933	370.441860465	253.0	1.91679
KO3	4.88052732189	412.363636364	234.0	1.90266
WT6	5.79198384014	391.833333333	260.0	1.7413
KO9	5.95705118542	497.384615385	254.0	2.107
WT3	5.95838978476	381.558139535	257.0	1.95465
KO1	5.76101820994	365.195652174	251.0	1.82499
KO4	5.93331068626	434.117647059	261.0	1.84625
WT5	5.56207381853	378.170731707	245.0	1.88016
KO8	5.99124833034	505.621621622	279.0	1.81923
OE6	5.67751101806	352.193548387	223.0	1.82421
OE5	5.82338939255	344.029411765	234.0	1.77913
WT7	6.13288318063	384.170731707	261.0	1.922
OE7	5.63533257399	365.8	230.0	1.93271
WT9	5.47865189482	396.875	247.0	1.851
OE1	5.88860979343	412.774193548	240.0	1.78862
OE8	5.91212376648	382.5	240.0	1.91591
OE9	5.80302751844	334.125	234.0	1.82322
