	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37272894994	619.472727273	419.0	2.15941
WT8	5.16348037148	510.685185185	353.0	2.03615
KO2	6.22436988481	626.508474576	432.0	2.30128
KO5	6.20297596651	650.188679245	425.0	2.06999
WT1	5.50662899516	610.037735849	402.0	2.26985
WT2	6.00221597401	579.0	436.0	2.27012
WT4	6.06516357372	690.672413793	443.0	2.15163
KO7	6.03849971984	583.949152542	407.0	2.29249
KO3	4.89693535618	520.333333333	351.0	2.2072
WT6	5.88410685133	507.016393443	388.0	1.9246
KO9	6.11613028065	607.204081633	400.0	2.26555
WT3	6.06661951126	555.033898305	404.0	2.33735
KO1	5.88673251603	580.566037736	389.0	2.21926
KO4	6.00315119059	589.018518519	401.0	2.10814
WT5	5.64631275401	528.773584906	373.0	2.17495
KO8	5.92682455159	562.508474576	388.0	2.03192
WT7	6.21753633603	648.666666667	434.0	2.23486
WT9	5.57254938779	546.220588235	399.0	2.2928
