	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32990511994	538.882352941	377.0	2.29431
WT8	5.1304749904	461.382978723	317.0	2.0143
KO2	6.18786228478	648.818181818	388.0	2.27918
KO5	6.13504833065	601.232142857	399.0	2.05701
WT1	5.45271422554	523.75	360.0	2.18209
WT2	6.03143917613	614.62	400.0	2.26735
WT4	6.09923427425	618.940298507	417.0	2.06393
KO7	6.02023753494	523.053571429	371.0	2.22569
KO3	4.81710265009	539.341463415	322.0	2.20702
WT6	5.83994577206	469.338709677	358.0	2.07564
KO9	6.08816083199	553.956521739	366.0	2.15766
WT3	6.09583929653	551.518518519	379.0	2.31552
KO1	5.87407802123	540.22	362.0	2.24835
KO4	6.0336493353	506.775862069	371.0	2.29291
WT5	5.63462726256	521.0	349.0	2.19705
KO8	5.96261541486	516.637931034	363.0	2.19556
WT7	6.15771141475	594.411764706	384.0	2.14547
WT9	5.53711502495	508.053571429	356.0	2.09362
