	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.9693735414	191.384615385	121.0	1.70589
WT8	5.03718148148	202.666666667	101.0	1.37034
KO2	5.8034944477	251.136363636	125.0	1.71728
KO5	5.84311778337	302.125	124.0	1.58364
OE2	5.36243617159	281.545454545	104.0	1.0794
WT1	5.00694869251	187.285714286	103.0	1.0502
WT2	5.62019256343	316.5625	124.0	1.13581
WT4	5.64619313337	228.12	123.0	1.64143
KO7	5.64816476993	227.882352941	113.0	1.24903
KO3	4.3754181669	174.866666667	83.0	0.96958
WT6	5.41362407223	178.25	104.0	1.12288
OE4	5.45401606637	195.833333333	104.0	1.05292
KO9	5.45692279361	164.217391304	102.0	1.47761
WT3	5.47416781571	165.272727273	105.0	1.45987
KO1	5.50590828644	297.833333333	108.0	1.49084
KO4	5.38308400213	177.333333333	104.0	1.66787
WT5	4.9796674771	231.75	94.0	1.24294
KO8	5.66256945215	253.461538462	108.0	1.5255
OE6	5.19265577977	173.0	95.0	1.52738
OE5	5.53122097661	161.894736842	100.0	0.99893
WT7	5.79580096992	224.0	122.0	1.50348
OE7	5.28331861754	230.0	97.0	1.15528
WT9	5.32345406201	225.555555556	110.0	1.06694
OE1	5.4299223841	217.461538462	99.0	1.11299
OE8	5.50840837803	167.619047619	102.0	1.3819
OE9	5.62594468337	170.3	104.0	1.04297
OE3	5.32319033289	141.043478261	98.0	1.48942
