	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34566011016	504.022222222	348.0	2.29229
WT8	5.11022472049	474.489795918	306.0	1.93706
KO2	6.20926752638	517.725806452	374.0	2.26368
KO5	6.11574912682	551.06	362.0	2.20474
WT1	5.44013041344	533.5	337.0	2.16031
WT2	5.93881324678	483.0	356.0	2.15175
WT4	6.03628125146	537.701754386	367.0	2.05092
KO7	6.04882796206	548.666666667	358.0	2.20398
KO3	4.87497515025	503.416666667	295.0	2.16326
WT6	5.86268731561	452.528301887	331.0	2.0766
KO9	6.10839952303	441.052631579	332.0	1.99774
WT3	6.07294697602	543.241935484	363.0	2.19653
KO1	5.82433077851	478.80952381	320.0	2.13497
KO4	5.99184491135	474.982142857	341.0	2.2198
WT5	5.63288865524	510.0	324.0	2.1751
KO8	5.93291612224	486.638297872	327.0	2.013
WT7	6.1258092662	532.518518519	360.0	1.93118
OE7	5.71359088759	389.818181818	298.0	2.00999
WT9	5.58133524212	463.382978723	319.0	2.10566
