	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.43386158131	701.229508197	474.0	2.31489
WT8	5.14924253887	482.514705882	381.0	2.03634
KO2	6.23838583586	668.347826087	477.0	2.25778
KO5	6.17620835754	663.596774194	461.0	2.07975
WT1	5.49503258919	581.03125	429.0	2.21942
WT2	6.00760387004	587.144927536	458.0	2.35203
WT4	6.0856719274	661.036144578	490.0	2.16171
KO7	6.02964791276	601.288135593	434.0	2.26222
KO3	4.93428236642	570.288135593	403.0	2.2301
WT6	5.88963947539	546.223880597	423.0	2.16593
KO9	6.16269959348	604.2	448.0	2.28574
WT3	6.09664968866	598.0	453.0	2.35187
KO1	5.92174238126	629.75	441.0	2.28549
KO4	6.0145161086	620.303571429	439.0	2.35189
WT5	5.69940171071	585.538461538	409.0	2.18267
KO8	5.98127775305	618.62295082	428.0	2.26032
WT7	6.22416543395	671.630769231	466.0	2.27931
WT9	5.58588196504	611.454545455	419.0	2.24898
