	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34727606414	618.25	432.0	2.29308
WT8	5.19521134379	511.580645161	370.0	2.05814
KO2	6.25832804902	644.558823529	448.0	2.30021
KO5	6.14237080378	600.631578947	420.0	2.05865
WT1	5.50482510832	580.058823529	392.0	2.24787
WT2	6.01558815319	618.761904762	439.0	2.31505
WT4	6.06512327627	594.081081081	439.0	2.0936
KO7	6.05527279833	702.716981132	422.0	2.32913
KO3	4.9087018485	484.5625	348.0	2.14659
WT6	5.8743604219	540.038461538	391.0	2.09893
KO9	6.11287205905	505.408450704	398.0	2.06461
WT3	6.07310025289	559.7	431.0	2.31461
KO1	5.92437817588	555.064516129	407.0	2.26034
KO4	6.04988095271	578.357142857	412.0	2.28609
WT5	5.66164007001	506.270833333	360.0	2.21885
KO8	5.95715036526	562.786885246	394.0	2.2045
WT7	6.16698984526	617.0	431.0	2.30132
WT9	5.62309202924	554.671641791	401.0	2.18699
