	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39088205237	642.849056604	432.0	2.31489
WT8	5.12969742303	515.638297872	356.0	2.01371
KO2	6.20487278951	604.96875	435.0	2.25797
KO5	6.22522628701	597.181818182	439.0	2.1297
WT1	5.49573334303	492.25	398.0	2.21933
WT2	5.99413810297	619.754098361	439.0	2.29493
WT4	6.08502768732	673.68	473.0	2.15149
KO7	6.0156809928	531.147058824	404.0	2.07068
KO3	4.92408380539	525.685185185	368.0	2.20717
WT6	5.87806155653	568.444444444	414.0	2.03554
KO9	6.1626467441	563.721311475	411.0	2.12617
WT3	6.09946006298	570.592105263	437.0	2.35187
KO1	5.93781569576	594.406779661	415.0	2.24849
KO4	6.01329869562	569.55	412.0	2.072
WT5	5.6543732192	502.75	370.0	2.1752
KO8	6.0015966033	526.4	401.0	2.13771
WT7	6.24445153684	642.563380282	452.0	2.16823
WT9	5.58645205966	568.22	390.0	2.2413
