	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37338380095	594.791044776	428.0	2.30729
WT8	5.1478915923	535.518518519	363.0	2.05842
KO2	6.25245388253	629.016129032	439.0	2.12455
KO5	6.21934566524	535.08	425.0	2.14689
WT1	5.46964537317	551.491803279	401.0	2.28486
WT2	6.05593502171	592.666666667	436.0	2.30253
WT4	6.12900581899	628.075949367	463.0	2.15217
KO7	6.06477724703	595.631578947	415.0	2.24054
KO3	4.92541148292	468.245901639	357.0	2.15296
WT6	5.89391240197	506.833333333	395.0	1.99163
KO9	6.14437048358	605.3125	426.0	2.22643
WT3	6.10181808409	564.278688525	416.0	2.32913
KO1	5.89876632458	548.135135135	409.0	2.10831
KO4	6.05090769416	591.524590164	418.0	2.21985
WT5	5.67371546448	501.05	376.0	2.15308
KO8	5.98882190086	574.949152542	398.0	2.26254
WT7	6.19088458154	580.265822785	435.0	2.23519
WT9	5.6125587259	593.264150943	399.0	2.25694
