	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.42592616701	612.144927536	465.0	2.11478
WT8	5.16625826809	533.725806452	390.0	2.03664
KO2	6.25414103972	715.158730159	479.0	2.32341
KO5	6.22336950542	604.0	457.0	2.28563
WT1	5.52874321564	579.553846154	432.0	2.27001
WT2	6.06686771464	646.2	459.0	2.30854
WT4	6.08223265261	689.743589744	499.0	2.15245
KO7	6.04178258483	680.25	452.0	2.28643
KO3	4.87675067182	522.092307692	385.0	2.13979
WT6	5.85565717084	538.015873016	415.0	2.14698
KO9	6.12222572465	653.161290323	448.0	2.27267
WT3	6.10247905095	575.381578947	451.0	2.35187
KO1	5.91472303504	598.985074627	441.0	2.27063
KO4	6.02218175104	659.559322034	452.0	2.17393
WT5	5.69676114061	577.404255319	399.0	2.21905
KO8	6.00135261537	635.25	434.0	2.17614
WT7	6.22738864169	675.84375	467.0	2.30857
WT9	5.62187159532	600.015873016	432.0	2.28554
