	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32939978701	592.6	398.0	2.11593
WT8	5.16194063617	478.42	338.0	2.05812
KO2	6.2741712727	554.283783784	419.0	2.1023
KO5	6.20180594137	571.220338983	411.0	2.02078
WT1	5.47193913935	578.06	375.0	1.93249
WT2	6.00955065961	585.164179104	425.0	2.28577
WT4	6.05942217403	575.785714286	414.0	2.06404
KO7	6.04717084237	538.2	381.0	2.26208
KO3	4.89965586425	473.964912281	338.0	2.09459
WT6	5.86591718693	515.596491228	373.0	1.92151
KO9	6.06749797838	510.474576271	377.0	2.24608
WT3	6.06261067115	563.5	399.0	2.27123
KO1	5.89232538026	531.887096774	386.0	2.20392
KO4	5.9777028405	543.125	384.0	2.22084
WT5	5.67917355375	531.3	361.0	2.2186
KO8	5.9730228376	492.417910448	373.0	2.22657
WT7	6.23002790333	538.014705882	399.0	2.14519
WT9	5.56156110262	587.5	373.0	2.24842
