	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.85457465452	191.772727273	114.0	1.39221
WT8	4.74462176236	162.0	87.0	1.41661
KO2	5.7442672863	220.0	116.0	1.39072
KO5	5.62471908909	207.55	113.0	1.57784
OE2	5.27677368488	200.214285714	98.0	1.54785
WT1	4.9163545035	169.0	99.0	1.2465
WT2	5.53204736743	198.964285714	120.0	1.5627
WT4	5.63871888641	194.55	109.0	1.58985
KO7	5.59466842505	179.25	105.0	1.07939
KO3	4.44052197596	157.058823529	85.0	0.91741
WT6	5.30133284341	175.6875	96.0	1.0938
OE4	5.30719862134	216.473684211	107.0	1.48892
KO9	5.86267058857	174.625	115.0	1.52906
WT3	5.59400785775	175.5	108.0	1.45229
KO1	5.38561901492	202.666666667	100.0	1.60374
KO4	5.55996962274	246.789473684	116.0	1.6454
WT5	5.20507766024	153.681818182	98.0	1.01007
KO8	5.57331478132	161.0	108.0	1.03698
OE6	5.41500886115	188.352941176	101.0	0.93166
OE5	5.39025698888	193.8125	101.0	1.26027
WT7	5.76104170903	185.333333333	112.0	1.72211
OE7	5.34326074463	221.882352941	107.0	1.40023
WT9	5.00556550731	237.769230769	97.0	1.00576
OE1	5.47471946342	164.5625	97.0	0.96294
OE8	5.45775339296	248.5	101.0	1.05008
OE9	5.58786571894	166.473684211	102.0	0.93827
OE3	5.19255216544	156.666666667	94.0	0.9316
