	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41603601682	546.033898305	395.0	2.2569
WT8	5.16819521202	477.466666667	342.0	2.01389
KO2	6.23495052148	589.553846154	413.0	2.05467
KO5	6.13819290907	501.050847458	378.0	2.1498
WT1	5.46151219429	634.184210526	367.0	2.2411
WT2	6.02128381122	558.467741935	406.0	2.35187
WT4	6.04799173029	662.193548387	425.0	2.08575
KO7	6.01656997676	624.568181818	384.0	2.09363
KO3	4.87400404762	467.270833333	321.0	1.99378
WT6	5.88167886634	517.75	378.0	2.04314
KO9	6.08529776839	505.35	372.0	2.24151
WT3	6.05315632315	523.092307692	386.0	2.32962
KO1	5.90678994683	569.734693878	374.0	2.22418
KO4	5.99654492665	596.5	382.0	2.21917
WT5	5.64843758648	469.037735849	341.0	2.10839
KO8	5.98298954835	632.4	374.0	2.05799
WT7	6.2026917196	608.903846154	394.0	2.25687
WT9	5.63019209895	541.518518519	369.0	2.2852
