	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39537735576	518.964912281	383.0	2.27095
WT8	5.17222136389	481.882352941	325.0	2.01422
KO2	6.20821156891	572.767857143	394.0	2.2203
KO5	6.15970582696	537.859375	388.0	2.04878
WT1	5.49685064269	547.595744681	358.0	2.25691
WT2	6.00866461638	601.428571429	400.0	2.23617
WT4	6.08359607319	540.714285714	407.0	2.08478
KO7	6.08665121345	560.568181818	370.0	2.07099
KO3	4.8520012068	442.0	327.0	2.20021
WT6	5.87834416612	501.775862069	366.0	2.01315
KO9	6.08336390547	641.166666667	367.0	2.1359
WT3	6.05011661022	535.275862069	377.0	2.35159
KO1	5.87787717312	489.098360656	360.0	2.24899
KO4	6.01740537408	503.392857143	365.0	2.02856
WT5	5.59887816827	473.386363636	327.0	2.09398
KO8	5.94093358041	573.902439024	350.0	2.01062
WT7	6.21777054953	566.115384615	379.0	2.14311
WT9	5.58235607075	506.255319149	344.0	2.14663
