	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39066997499	531.105263158	384.0	2.1026
WT8	5.13257769625	508.466666667	325.0	1.99193
KO2	6.24458807373	659.75862069	415.0	2.2443
KO5	6.14202522742	552.055555556	377.0	2.02263
WT1	5.46776632966	525.117647059	353.0	2.25719
WT2	6.0381137324	508.537313433	391.0	2.21264
WT4	6.04265688778	597.246153846	404.0	2.15187
KO7	5.98892838076	558.319148936	363.0	2.15215
KO3	4.93799827249	478.459016393	341.0	2.18474
WT6	5.85498598809	469.0	354.0	2.03527
KO9	6.12026278655	512.653846154	366.0	2.20632
WT3	6.04618766859	516.518518519	373.0	2.17393
KO1	5.95118950487	531.047619048	381.0	2.24865
KO4	5.91082457884	525.6875	351.0	2.07186
WT5	5.64403933475	470.666666667	335.0	2.1378
KO8	6.00801482939	524.960784314	358.0	2.0934
WT7	6.21625186621	602.915254237	398.0	2.05706
WT9	5.56539166687	522.2	366.0	2.0573
