	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33658279337	521.622222222	341.0	1.99656
WT8	5.09227621829	428.818181818	285.0	1.90858
KO2	6.18702021264	612.47826087	363.0	2.06451
KO5	6.12169315671	583.625	357.0	1.97957
WT1	5.49924888565	465.222222222	324.0	2.08257
WT2	5.96174393495	551.734693878	356.0	2.24187
WT4	6.07817699069	510.151515152	369.0	2.09521
KO7	6.0226672696	522.084745763	350.0	2.2034
KO3	4.818754577	412.372093023	278.0	2.05967
WT6	5.85328757453	497.936170213	325.0	1.93158
KO9	6.04936770405	547.021276596	340.0	2.21291
WT3	6.0151861666	499.2	342.0	2.29281
KO1	5.91150523353	487.255319149	325.0	2.07153
KO4	5.937940809	480.886792453	337.0	2.17372
WT5	5.60902677882	421.72	304.0	2.11665
KO8	5.91392749628	590.6	305.0	1.94298
WT7	6.16336392275	554.204081633	347.0	2.01376
OE7	5.73912943102	397.06	292.0	2.01015
WT9	5.63382412001	501.840909091	320.0	2.21142
OE9	5.87152100502	422.608695652	297.0	1.97365
