	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27453119873	455.575	283.0	1.98452
WT8	5.05304768983	302.0	215.0	1.82048
KO2	6.16713321631	412.272727273	271.0	2.08499
KO5	6.09853326622	461.076923077	278.0	1.81564
OE2	5.68495979389	346.06122449	243.0	1.92461
WT1	5.43641348961	422.153846154	257.0	2.10851
WT2	5.84196258769	436.357142857	272.0	2.13553
WT4	5.90816193095	529.090909091	275.0	1.90835
KO7	5.92503822081	398.926829268	258.0	1.91717
KO3	4.84055485219	315.125	226.0	1.99524
WT6	5.73340100242	409.441860465	257.0	1.70179
KO9	6.0289574595	401.666666667	266.0	1.89613
WT3	5.96228497118	340.7	245.0	2.07664
KO1	5.76873829345	364.166666667	251.0	1.86874
KO4	5.89880938246	406.666666667	255.0	1.51937
WT5	5.69495231949	430.5625	250.0	1.85015
KO8	5.92344986385	370.636363636	241.0	1.85065
OE6	5.73808541917	332.692307692	230.0	1.85089
OE5	5.8816822313	376.108108108	245.0	1.32801
WT7	6.0444837004	468.029411765	265.0	1.94962
OE7	5.70004664778	362.384615385	238.0	1.62509
WT9	5.49730929126	384.775	243.0	1.49181
OE1	5.83360370266	374.428571429	233.0	1.94706
OE8	5.91671063423	315.0	236.0	1.92334
OE9	5.86249662912	423.533333333	245.0	1.84491
