	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39456953151	650.90625	462.0	2.15985
WT8	5.15391355562	506.0	381.0	2.05814
KO2	6.26285307821	585.703703704	469.0	2.25797
KO5	6.20536645004	612.421875	456.0	2.30751
WT1	5.49206158368	559.0	424.0	2.2847
WT2	6.034894636	606.859375	457.0	2.31505
WT4	6.10790506356	754.28358209	503.0	2.17423
KO7	6.00807058369	615.838709677	438.0	2.29383
KO3	4.87419954082	573.6	379.0	2.22112
WT6	5.87084729929	615.2	428.0	2.16593
KO9	6.15318122563	557.785714286	438.0	2.24201
WT3	6.11780901582	608.01369863	459.0	2.35187
KO1	5.91273740584	616.553846154	440.0	2.28535
KO4	6.0160150983	593.362068966	428.0	2.19667
WT5	5.66378178803	592.717391304	399.0	2.13884
KO8	5.9731845815	577.014084507	432.0	2.04378
WT7	6.22530461688	621.013157895	466.0	2.32343
WT9	5.63648417046	578.258064516	428.0	2.26322
