	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3823534261	529.542372881	383.0	2.05863
WT8	5.11199193865	436.32	312.0	1.98795
KO2	6.23722001756	557.4	402.0	2.28829
KO5	6.15220366857	542.3	372.0	2.19764
WT1	5.46333701778	502.368421053	362.0	2.26272
WT2	5.99771302904	509.0	386.0	2.24988
WT4	6.08787403091	603.676056338	420.0	2.12935
KO7	5.97804706859	516.428571429	369.0	2.10799
KO3	4.86111828222	528.319148936	333.0	2.17475
WT6	5.83371012868	544.788461538	363.0	2.05078
KO9	6.08443372719	506.93220339	367.0	2.23703
WT3	6.05714932047	556.773584906	381.0	2.1084
KO1	5.90743192215	540.538461538	364.0	2.02392
KO4	5.96476988568	596.675675676	363.0	2.16107
WT5	5.66247387357	478.05	353.0	2.17513
KO8	5.94197497993	520.318181818	347.0	1.94342
WT7	6.23589947562	688.068181818	388.0	2.05757
WT9	5.61563782979	538.352941176	361.0	2.24144
