	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38252757522	583.631578947	408.0	2.09458
WT8	5.19080372399	483.474576271	350.0	2.03664
KO2	6.2608866887	624.016129032	434.0	2.27887
KO5	6.14127117283	529.181818182	386.0	2.17496
WT1	5.50002397744	555.381818182	386.0	2.16072
WT2	6.02785752859	597.353846154	430.0	2.24896
WT4	6.12339748903	639.208333333	449.0	2.13897
KO7	6.01165522259	514.166666667	385.0	2.30756
KO3	4.86107331187	543.153846154	338.0	2.11228
WT6	5.84673258401	478.01754386	367.0	1.84711
KO9	6.12914124948	494.01754386	377.0	2.22573
WT3	6.10225230722	569.166666667	407.0	2.35173
KO1	5.89423357175	585.661290323	403.0	2.23124
KO4	6.02291962626	553.721311475	401.0	2.19655
WT5	5.63249472398	489.362068966	360.0	2.13027
KO8	5.98244109749	616.731707317	376.0	2.16817
WT7	6.17660585462	610.196721311	412.0	2.14625
WT9	5.59561481078	554.267857143	383.0	2.18278
