	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.23755811992	345.303030303	210.0	1.7878
WT8	4.97875709548	291.5	164.0	1.38816
KO2	6.09870737007	359.0	212.0	1.75141
KO5	5.89605659714	383.576923077	197.0	1.65685
OE2	5.61164354194	336.037037037	181.0	1.80002
WT1	5.35097521099	396.25	190.0	1.83105
WT2	5.94874061129	371.27027027	218.0	1.96981
WT4	5.81381387521	336.027777778	204.0	1.74695
KO7	5.88726976472	322.96875	195.0	1.91391
KO3	4.63706301505	224.029411765	153.0	1.52486
WT6	5.66500619599	326.0	188.0	1.24423
OE4	5.68678668156	313.37037037	178.0	1.77964
KO9	6.07527143532	302.0625	211.0	2.01042
WT3	5.83342716117	358.7	197.0	1.89495
KO1	5.76164506452	320.12	184.0	1.78493
KO4	5.8423673961	305.90625	189.0	1.77712
WT5	5.54965841815	232.567567568	171.0	1.39754
KO8	5.88572381023	363.888888889	195.0	1.8257
OE6	5.59557593515	230.171428571	167.0	1.66017
OE5	5.76410370397	281.1	181.0	1.53022
WT7	5.91373324292	327.571428571	200.0	1.68135
OE7	5.49714462176	227.037037037	157.0	1.72366
WT9	5.24380473273	271.121212121	168.0	1.71977
OE1	5.77546467251	336.2	176.0	1.23159
OE8	5.82417306006	278.551724138	175.0	1.41336
OE9	5.73070194002	278.935483871	177.0	1.79695
OE3	5.45185410431	244.085714286	169.0	1.80955
