	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34157345808	516.75	360.0	1.98295
WT8	5.15050570012	454.781818182	307.0	1.95505
KO2	6.23117561519	556.9375	360.0	2.08713
KO5	6.18382012017	566.708333333	364.0	2.03592
WT1	5.46499325965	483.5	326.0	2.26266
WT2	5.99396313097	543.6	360.0	2.31675
WT4	6.05038942066	533.3	380.0	2.10739
KO7	6.04893167821	530.9	350.0	2.04916
KO3	4.85826052889	526.323529412	291.0	2.05254
WT6	5.86470619916	420.93220339	323.0	1.99544
KO9	6.11510345836	435.263157895	332.0	2.07216
WT3	6.10052555704	502.385964912	353.0	2.12998
KO1	5.85431822703	477.222222222	336.0	2.19618
KO4	5.97824530853	488.770833333	335.0	2.09352
WT5	5.62153563759	551.0	313.0	1.99774
KO8	5.95415512527	525.512195122	321.0	1.94396
WT7	6.21574904882	507.580645161	366.0	2.02126
OE7	5.72002685191	407.2	298.0	2.02501
WT9	5.55341744933	489.75	322.0	2.00003
