	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.18794388308	394.236842105	256.0	1.85335
WT8	5.07892626238	330.275	221.0	1.86447
KO2	6.15841742088	408.666666667	283.0	1.94055
KO5	6.08434169759	508.65625	278.0	1.97463
OE2	5.71859522344	367.97826087	247.0	2.10841
WT1	5.39888076075	345.25	234.0	2.03342
WT2	6.00246890791	443.87804878	284.0	2.11069
WT4	5.93086406376	486.023255814	288.0	2.073
KO7	5.89700061439	377.12195122	249.0	1.74149
KO3	4.84689524554	383.896551724	220.0	1.91739
WT6	5.88825334913	408.622222222	268.0	1.75655
KO9	6.0964259836	453.488372093	279.0	1.99181
WT3	5.95829010774	430.227272727	276.0	2.09907
KO1	5.8400657396	445.567567568	259.0	1.87637
KO4	5.94607512228	360.217391304	259.0	1.91691
WT5	5.60582690044	446.28125	245.0	1.84781
KO8	5.84802010249	347.636363636	244.0	1.92998
OE6	5.72172541627	337.029411765	227.0	1.5923
OE5	5.84651822335	365.275	244.0	1.87467
WT7	6.11871943625	420.609756098	269.0	1.94552
OE7	5.64435664154	383.483870968	227.0	1.78619
WT9	5.56254160173	438.567567568	252.0	1.91814
OE1	5.81520026404	360.459459459	232.0	1.96164
OE8	5.91333142417	354.0	237.0	1.86951
OE9	5.84662202779	411.7	240.0	1.53469
