	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.06060815101	288.2	172.0	1.31001
WT8	4.87452140686	232.0	130.0	1.63836
KO2	6.08974558365	273.387096774	174.0	1.71529
KO5	5.8817520466	366.055555556	163.0	1.66835
OE2	5.47268418898	265.772727273	143.0	1.58716
WT1	5.13526264543	216.933333333	141.0	1.50854
WT2	5.83444510859	390.913043478	180.0	1.91981
WT4	5.76990384225	299.222222222	167.0	1.69727
KO7	5.82408879195	263.7	161.0	1.39041
KO3	4.68575563418	254.517241379	140.0	1.20592
WT6	5.57801851867	312.217391304	157.0	1.26633
OE4	5.62189783911	263.965517241	155.0	1.1695
KO9	5.94375155765	259.0	164.0	1.61973
WT3	5.79822782698	270.129032258	163.0	1.65077
KO1	5.69072747426	288.0	153.0	1.47866
KO4	5.85844418065	306.576923077	166.0	1.59525
WT5	5.38388011464	252.785714286	151.0	1.34938
KO8	5.74528429711	229.303030303	154.0	1.62883
OE6	5.43781890979	249.5	140.0	1.55132
OE5	5.64123124516	241.666666667	147.0	1.64248
WT7	5.84737701411	310.75	162.0	1.76351
OE7	5.45042075467	300.571428571	133.0	1.17367
WT9	5.39295631722	238.75	141.0	1.43418
OE1	5.69724025381	358.473684211	157.0	1.76042
OE8	5.75328679553	239.129032258	152.0	1.43882
OE9	5.56269557166	218.483870968	145.0	1.28036
OE3	5.36620846363	288.636363636	145.0	1.4477
