	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35342828696	477.3125	321.0	2.09313
WT8	5.07863254006	363.222222222	251.0	1.78089
KO2	6.12985490773	508.568181818	318.0	2.19127
KO5	6.15463726927	419.0	312.0	2.17422
WT1	5.40523380152	460.826086957	303.0	2.18215
WT2	6.00919390423	491.025641026	320.0	2.0621
WT4	5.98308312687	501.75862069	334.0	2.07264
KO7	5.97200539618	466.038461538	317.0	2.19675
KO3	4.91568087606	389.75	255.0	1.79828
WT6	5.85607367787	425.857142857	299.0	1.82534
KO9	6.09267286329	474.568181818	315.0	1.97703
WT3	6.01501240858	488.695652174	312.0	2.28538
KO1	5.89085152557	570.176470588	312.0	2.24546
KO4	5.92202173854	495.236842105	301.0	2.07978
WT5	5.6415484597	439.357142857	286.0	1.87179
KO8	5.86958459491	415.692307692	281.0	1.98997
OE6	5.71848277458	383.466666667	269.0	1.89482
OE5	5.85830132058	402.642857143	280.0	1.9116
WT7	6.11452703888	516.522727273	323.0	2.20753
OE7	5.69622194678	387.068181818	270.0	1.98725
WT9	5.50017500231	440.065217391	290.0	1.84527
OE9	5.82247605128	421.085714286	271.0	1.97335
