	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.04513607945	288.588235294	176.0	1.70221
WT8	5.08156394833	241.896551724	141.0	1.44163
KO2	5.98673049818	291.538461538	170.0	1.72152
KO5	5.95097085047	278.7	168.0	1.87095
OE2	5.4740735436	240.333333333	143.0	1.28809
WT1	4.9193578477	202.096774194	135.0	1.65029
WT2	5.92092525028	307.0	187.0	1.95263
WT4	5.9337757314	372.384615385	182.0	1.93324
KO7	5.7784385986	312.291666667	160.0	1.70764
KO3	4.53440200418	291.052631579	133.0	1.66865
WT6	5.61379472417	247.076923077	146.0	1.16864
OE4	5.67802350983	261.541666667	149.0	1.60475
KO9	5.97074475313	261.0	171.0	1.62258
WT3	5.72524375589	287.666666667	156.0	1.79571
KO1	5.55540632067	233.833333333	151.0	1.71879
KO4	5.7972171373	315.615384615	165.0	1.70499
WT5	5.4495696475	200.8	145.0	1.66924
KO8	5.77761554936	179.588235294	145.0	1.45657
OE6	5.47209875336	215.5	127.0	1.44837
OE5	5.67483780966	216.088235294	153.0	1.22146
WT7	6.06610416416	359.0	173.0	1.83847
OE7	5.54979617611	243.625	143.0	1.29142
WT9	5.23200092661	218.551724138	140.0	1.28629
OE1	5.63888386084	197.875	136.0	1.40452
OE8	5.87440014249	280.607142857	162.0	1.48341
OE9	5.77907850559	237.451612903	155.0	1.73792
OE3	5.41144461956	237.5	137.0	1.22357
