	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.96772777733	166.0	122.0	1.51791
WT8	4.54863229415	186.909090909	80.0	1.11065
KO2	5.78390271201	267.176470588	121.0	1.48672
KO5	5.60662101678	176.789473684	107.0	1.44969
OE2	5.31461035228	177.666666667	96.0	1.27355
WT1	5.10197917736	240.0625	106.0	1.28283
WT2	5.68407216299	229.55	119.0	1.5226
WT4	5.61722047194	220.0	116.0	1.58381
KO7	5.44779944069	207.4	101.0	1.18042
KO3	4.52019579879	304.0	96.0	0.96167
WT6	5.39053809505	176.666666667	95.0	1.06513
OE4	5.35571268368	153.0	97.0	1.14636
KO9	5.74398965458	160.0	109.0	1.28305
WT3	5.4737882802	171.045454545	106.0	1.56027
KO1	5.59538087171	234.352941176	112.0	1.60485
KO4	5.71440531124	189.333333333	117.0	1.46771
WT5	5.28613025581	210.2	100.0	1.02123
KO8	5.36601653756	208.9375	102.0	1.51083
OE6	5.37544238325	173.526315789	101.0	1.02364
OE5	5.33083569263	165.176470588	96.0	0.90299
WT7	5.89672138131	301.15	131.0	1.75936
OE7	5.30255047329	219.272727273	94.0	1.1989
WT9	5.12724076598	264.363636364	98.0	0.95457
OE1	5.49680598489	214.2	104.0	1.59983
OE8	5.65217520974	255.0	112.0	1.0388
OE9	5.43390063164	165.3	99.0	0.98361
OE3	5.25033148828	165.619047619	100.0	1.32481
