	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35405196807	558.611111111	381.0	2.27048
WT8	5.09720271505	445.468085106	306.0	1.96979
KO2	6.20997177559	519.472727273	374.0	2.26601
KO5	6.15014854051	560.6	377.0	1.99071
WT1	5.43194403142	555.708333333	353.0	2.1905
WT2	6.02452913945	547.052631579	386.0	2.30797
WT4	6.06636017664	572.929577465	407.0	2.09505
KO7	6.00159278569	573.06122449	360.0	2.24163
KO3	4.92181388322	400.02	303.0	2.04931
WT6	5.82354006243	487.392857143	349.0	2.0769
KO9	6.10872282274	504.166666667	356.0	2.21432
WT3	5.99303914192	484.153846154	363.0	2.33705
KO1	5.93249729699	491.307692308	354.0	2.15749
KO4	5.98722331922	482.25862069	355.0	2.17441
WT5	5.6270066225	471.386363636	325.0	2.22606
KO8	5.93223627581	493.042553191	336.0	2.00858
WT7	6.21651137221	578.22	378.0	2.28707
WT9	5.59957580098	507.47826087	339.0	2.18466
