	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37485789474	565.142857143	434.0	2.17423
WT8	5.135968362	531.12	366.0	2.03601
KO2	6.23967338274	684.258064516	458.0	2.32325
KO5	6.16005999884	578.088235294	435.0	2.30721
WT1	5.5101578179	546.238095238	409.0	2.2847
WT2	6.02178272992	636.096774194	451.0	2.29431
WT4	6.08979381371	664.766233766	476.0	2.15147
KO7	6.04926604777	650.033898305	429.0	2.24178
KO3	4.88074331566	528.258064516	378.0	2.13092
WT6	5.87179619967	599.226415094	413.0	2.01377
KO9	6.09069722282	583.158730159	422.0	2.2585
WT3	6.0829210124	612.451612903	437.0	2.35187
KO1	5.87092441945	583.611111111	406.0	2.21959
KO4	6.05631105277	628.553571429	429.0	2.22833
WT5	5.65662356878	531.344827586	389.0	2.19706
KO8	5.99136610313	584.358208955	422.0	2.16949
WT7	6.21892284471	567.573033708	447.0	2.29403
WT9	5.61803898693	493.679012346	407.0	2.19114
