	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35733594308	574.727272727	363.0	2.09293
WT8	5.16882893788	434.25	298.0	1.90071
KO2	6.24203598249	524.20754717	366.0	2.19128
KO5	6.13978818848	613.076923077	360.0	1.99072
WT1	5.47105583414	544.0	343.0	2.20384
WT2	6.00493059119	659.394736842	377.0	2.2832
WT4	6.08505284798	575.882352941	374.0	2.10737
KO7	5.98976329392	510.068965517	361.0	2.19672
KO3	4.90650189778	464.666666667	306.0	2.0971
WT6	5.83786468998	574.318181818	350.0	2.10158
KO9	6.04335203335	480.518518519	337.0	2.22759
WT3	6.09161452536	498.909090909	358.0	2.30764
KO1	5.91474378683	484.620689655	351.0	2.0462
KO4	5.95732697306	501.960784314	350.0	2.21956
WT5	5.69740865752	422.0	319.0	2.13072
KO8	5.9193050094	483.163265306	335.0	2.05121
WT7	6.15785532467	503.068965517	354.0	2.02166
WT9	5.57867589185	475.775862069	340.0	2.13927
