	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38888540883	623.018181818	441.0	2.32929
WT8	5.1575227965	503.096774194	372.0	1.99168
KO2	6.22418366083	650.347826087	459.0	2.32327
KO5	6.19114079806	626.566037736	435.0	2.27273
WT1	5.47050019081	591.416666667	415.0	2.21926
WT2	6.04298413865	616.818181818	452.0	2.31691
WT4	6.0778830096	640.733333333	469.0	2.17423
KO7	6.02914266781	599.3	431.0	2.22738
KO3	4.91052559207	545.957446809	362.0	2.15541
WT6	5.86632963243	562.553191489	395.0	2.05738
KO9	6.07987027179	585.909090909	409.0	2.26334
WT3	6.0866009499	590.015384615	436.0	2.32976
KO1	5.91493281558	563.081967213	417.0	2.13029
KO4	6.01023347326	543.344262295	408.0	2.35159
WT5	5.67625874556	579.446808511	387.0	2.21887
KO8	5.9518331114	558.266666667	403.0	2.12429
WT7	6.16641881784	594.013333333	441.0	2.13077
WT9	5.6062250692	592.666666667	420.0	2.26274
