	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31537202499	458.75	326.0	1.87574
WT8	5.13648467402	436.666666667	278.0	1.90143
KO2	6.12240653616	506.466666667	323.0	2.2208
KO5	6.11953883683	447.565217391	310.0	1.95833
WT1	5.36499497261	457.333333333	296.0	2.1591
WT2	5.99008047921	500.659574468	325.0	2.24067
WT4	6.03182680346	510.404255319	332.0	1.97589
KO7	6.00152507245	472.714285714	312.0	1.97328
KO3	4.78364054246	370.272727273	271.0	1.89452
WT6	5.82116578168	414.403846154	297.0	1.73582
KO9	6.06871979295	438.565217391	301.0	2.07205
WT3	5.98657700175	436.294117647	310.0	2.20436
KO1	5.85152313734	581.5	302.0	2.12819
KO4	5.99264681207	442.958333333	304.0	2.1612
WT5	5.57956383938	472.756756757	283.0	2.00493
KO8	5.88091685037	417.895833333	293.0	2.13991
OE6	5.767775088	421.219512195	275.0	1.92437
OE5	5.85563446654	394.772727273	280.0	1.91162
WT7	6.11842993465	543.135135135	313.0	2.08052
OE7	5.69184140129	361.403846154	270.0	1.98793
WT9	5.56823313397	443.630434783	291.0	1.82138
OE9	5.83033307002	376.212765957	273.0	1.97365
